HexagonNumber,HexandMonth,Month,Under20,20to29,30to39,40to49,50to59,60to69,70andabove,TotalNarcan,NarcanAdministered,Male,Female,MPDCalls,FEMSCalls,MedicalCalls,MiscCals,OverdoseCalls,PropertyCalls,QOLCalls,TrafficCalls,ViolentCalls,AverageTemperature,AverageHumidity,AveragePrecipitation,Unemployment
353,353-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.35428571,0.562857143,0.00003929,0.042
354,354-8,8,0,1,0,0,1,1,0,3,1,3,0,42,11,14,12,0,3,24,19,3,78.35428571,0.562857143,0.00003929,0.043
355,355-8,8,0,0,0,0,2,2,1,5,1,5,0,179,36,42,25,2,10,136,90,9,78.35428571,0.562857143,0.00003929,0.1765
364,364-8,8,0,0,0,0,0,0,0,0,0,0,0,34,6,9,12,0,4,15,13,2,78.35428571,0.562857143,0.00003929,0.049
367,367-8,8,0,0,0,0,0,1,0,1,1,1,0,5,4,4,1,0,0,4,1,1,78.35428571,0.562857143,0.00003929,0.04125
371,371-8,8,0,0,0,0,0,0,0,0,0,0,0,286,95,112,68,15,22,164,107,33,78.35428571,0.562857143,0.00003929,0.138
372,372-8,8,0,0,0,1,0,0,0,1,1,1,0,3,0,0,0,0,3,0,0,0,78.35428571,0.562857143,0.00003929,0.102
373,373-8,8,0,0,0,1,3,0,1,5,1,3,2,14,2,1,4,0,7,4,4,0,78.35428571,0.562857143,0.00003929,0.021
374,374-8,8,0,0,1,0,0,2,0,3,1,3,0,110,15,22,19,1,18,65,24,7,78.35428571,0.562857143,0.00003929,0.139
376,376-8,8,0,0,0,1,0,0,0,1,1,0,1,566,127,183,132,5,56,317,169,71,78.35428571,0.562857143,0.00003929,0.0635
377,377-8,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,78.35428571,0.562857143,0.00003929,0.096
378,378-8,8,0,0,0,0,0,0,0,0,0,0,0,45,12,16,6,0,12,23,17,6,78.35428571,0.562857143,0.00003929,0.067666667
379,379-8,8,0,0,0,0,1,0,0,1,1,1,0,23,3,3,2,0,5,16,5,1,78.35428571,0.562857143,0.00003929,0.183
380,380-8,8,0,0,1,0,0,0,0,1,1,0,1,39,0,0,1,0,1,37,36,1,78.35428571,0.562857143,0.00003929,0.0595
385,385-8,8,0,0,0,0,0,0,0,0,0,0,0,106,25,41,38,0,12,40,9,6,78.35428571,0.562857143,0.00003929,0.158333333
386,386-8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,78.35428571,0.562857143,0.00003929,0.0325
388,388-8,8,0,0,0,0,0,0,0,0,0,0,0,13,5,10,3,0,1,4,4,0,78.35428571,0.562857143,0.00003929,0.0725
390,390-8,8,0,0,0,0,0,0,0,0,0,0,0,8,1,3,2,0,2,2,2,0,78.35428571,0.562857143,0.00003929,0.047
398,398-8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84.56392857,0.577857143,0.000482143,0.009
402,402-8,8,0,0,0,1,0,0,0,1,1,1,0,152,34,37,45,2,17,85,56,41,84.56392857,0.577857143,0.000482143,0.225666667
403,403-8,8,0,0,0,0,0,0,0,0,0,0,0,193,47,71,39,5,21,104,55,19,84.56392857,0.577857143,0.000482143,0.22125
405,405-8,8,0,0,0,1,0,0,0,1,1,1,0,8,1,0,1,0,1,7,6,2,84.56392857,0.577857143,0.000482143,0.069
406,406-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0
408,408-8,8,0,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0
409,409-8,8,0,0,0,2,1,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.1405
410,410-8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.026
411,411-8,8,0,0,0,0,0,0,0,0,0,0,0,113,36,40,30,0,18,61,22,13,84.56392857,0.577857143,0.000482143,0.1795
412,412-8,8,0,0,0,0,0,0,0,0,0,0,0,33,13,13,4,0,4,25,14,0,84.56392857,0.577857143,0.000482143,0.029
413,413-8,8,0,0,1,0,4,0,0,5,1,4,1,186,46,53,33,0,41,105,55,14,84.56392857,0.577857143,0.000482143,0.041666667
414,414-8,8,0,0,0,0,2,0,0,2,1,2,0,25,9,7,5,0,1,21,19,8,84.56392857,0.577857143,0.000482143,0.229
421,421-8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84.56392857,0.577857143,0.000482143,0.042
422,422-8,8,0,0,2,0,0,0,0,2,1,1,1,53,24,28,12,0,4,33,24,1,84.56392857,0.577857143,0.000482143,0.023666667
423,423-8,8,0,0,0,1,0,0,0,1,1,1,0,437,142,197,104,17,40,221,78,39,84.56392857,0.577857143,0.000482143,0.158
424,424-8,8,0,0,0,0,0,0,0,0,0,0,0,125,15,19,24,2,22,73,59,4,84.56392857,0.577857143,0.000482143,0.043
435,435-8,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,2,2,0,84.56392857,0.577857143,0.000482143,0.051
439,439-8,8,0,0,0,1,0,0,0,1,1,1,0,51,7,28,15,0,1,14,11,8,84.56392857,0.577857143,0.000482143,0.056
440,440-8,8,2,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.02
441,441-8,8,0,0,0,1,1,2,0,4,1,3,1,21,1,1,3,0,15,3,3,0,84.56392857,0.577857143,0.000482143,0.051
442,442-8,8,0,0,0,0,1,0,0,1,1,0,1,22,5,9,4,0,0,14,9,0,84.56392857,0.577857143,0.000482143,0.096333333
443,443-8,8,0,0,0,0,0,0,0,0,0,0,0,27,8,11,2,0,1,21,19,0,84.56392857,0.577857143,0.000482143,0.055
446,446-8,8,0,0,0,0,0,0,0,0,0,0,0,11,1,1,3,0,4,4,2,0,84.56392857,0.577857143,0.000482143,0.074
447,447-8,8,0,0,0,0,1,0,0,1,1,1,0,22,10,6,3,0,5,18,8,1,84.56392857,0.577857143,0.000482143,0.127
449,449-8,8,0,0,0,0,0,0,0,0,0,0,0,62,12,14,11,0,16,33,10,4,84.56392857,0.577857143,0.000482143,0.258
456,456-8,8,0,0,0,0,1,0,0,1,1,1,0,3,3,3,1,0,2,0,0,0,84.56392857,0.577857143,0.000482143,0.0375
461,461-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.274
469,469-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.0045
470,470-8,8,0,0,1,0,2,0,0,3,1,3,0,3,2,3,1,0,0,1,0,0,84.51392857,0.580714286,0.000703571,0.165
471,471-8,8,0,0,1,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.05825
472,472-8,8,0,0,1,2,3,2,0,8,1,8,0,34,9,11,5,1,3,23,18,2,84.51392857,0.580714286,0.000703571,0.069
473,473-8,8,0,0,0,0,0,0,0,0,0,0,0,134,45,53,30,1,22,73,48,17,84.51392857,0.580714286,0.000703571,0.112
475,475-8,8,0,0,0,0,0,0,0,0,0,0,0,43,9,13,4,0,7,28,17,9,84.51392857,0.580714286,0.000703571,0.155
476,476-8,8,0,1,1,0,1,0,0,3,1,2,1,53,14,9,8,0,1,49,47,0,84.51392857,0.580714286,0.000703571,0
477,477-8,8,0,0,1,0,0,0,0,1,1,1,0,12,3,2,5,0,1,7,4,1,84.51392857,0.580714286,0.000703571,0.129
479,479-8,8,0,0,1,0,0,0,0,1,1,1,0,77,20,26,19,1,22,29,14,5,84.51392857,0.580714286,0.000703571,0.1908
480,480-8,8,0,1,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0
481,481-8,8,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.383666667
502,502-8,8,0,0,0,0,0,0,0,0,0,0,0,228,83,99,45,7,25,135,81,41,84.51392857,0.580714286,0.000703571,0.138
503,503-8,8,0,1,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,4,4,0,84.51392857,0.580714286,0.000703571,0.102
508,508-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.02
509,509-8,8,0,0,0,0,0,0,0,0,0,0,0,44,13,8,8,0,9,32,23,0,84.51392857,0.580714286,0.000703571,0.027333333
510,510-8,8,0,1,0,0,1,0,0,2,1,1,1,287,78,114,54,8,53,136,63,17,84.51392857,0.580714286,0.000703571,0.0706
511,511-8,8,0,0,0,0,0,0,0,0,0,0,0,91,70,94,15,1,11,40,20,6,84.51392857,0.580714286,0.000703571,0.032
512,512-8,8,0,0,0,1,2,0,0,3,1,3,0,0,2,2,0,0,0,0,0,0,84.51392857,0.580714286,0.000703571,0.048
513,513-8,8,1,0,2,0,1,1,0,5,1,4,1,32,5,4,6,0,13,14,12,2,84.51392857,0.580714286,0.000703571,0.183
514,514-8,8,0,0,3,1,0,0,0,4,1,3,1,38,11,12,9,0,3,25,15,2,84.51392857,0.580714286,0.000703571,0.028666667
516,516-8,8,0,0,0,1,0,0,0,1,1,1,0,4,3,3,0,0,0,4,4,0,84.51392857,0.580714286,0.000703571,0.034
518,518-8,8,0,0,0,0,0,0,0,0,0,0,0,58,9,5,4,0,4,54,42,4,84.51392857,0.580714286,0.000703571,0.141666667
527,527-8,8,0,0,0,0,0,0,0,0,0,0,0,14,4,4,7,0,1,6,6,0,77.92571429,0.586428571,0.005382143,0.274
529,529-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0.009
531,531-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0
534,534-8,8,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0.009
535,535-8,8,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,3,2,0,77.92571429,0.586428571,0.005382143,0.087
536,536-8,8,0,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0
539,539-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0
540,540-8,8,0,0,0,0,0,0,0,0,0,0,0,359,85,88,88,3,30,235,86,50,77.92571429,0.586428571,0.005382143,0.158
541,541-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0
543,543-8,8,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,6,5,0,77.92571429,0.586428571,0.005382143,0
546,546-8,8,0,0,0,0,0,0,0,0,0,0,0,116,37,38,28,1,32,54,25,11,77.92571429,0.586428571,0.005382143,0.06125
547,547-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0
548,548-8,8,0,0,0,0,0,0,0,0,0,0,0,154,32,29,21,0,13,123,117,4,77.92571429,0.586428571,0.005382143,0.0465
549,549-8,8,0,0,0,0,0,0,1,1,1,1,0,88,18,16,11,0,17,62,31,7,77.92571429,0.586428571,0.005382143,0.066
569,569-8,8,0,0,0,0,0,0,0,0,0,0,0,23,4,2,2,0,9,14,13,0,77.92571429,0.586428571,0.005382143,0.021
571,571-8,8,1,0,0,1,2,2,1,7,1,5,2,97,40,56,12,6,21,42,25,5,77.92571429,0.586428571,0.005382143,0.1615
572,572-8,8,0,0,0,0,0,0,0,0,0,0,0,48,19,22,6,0,10,29,21,2,77.92571429,0.586428571,0.005382143,0.02725
576,576-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92571429,0.586428571,0.005382143,0.183
577,577-8,8,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,7,2,0,0,77.92571429,0.586428571,0.005382143,0.074
579,579-8,8,0,0,0,0,0,0,0,0,0,0,0,19,2,1,3,0,8,9,5,1,77.92571429,0.586428571,0.005382143,0.016
583,583-8,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,77.92571429,0.586428571,0.005382143,0.034
595,595-8,8,0,0,0,0,0,0,0,0,0,0,0,51,9,9,12,0,5,34,17,8,64.98857143,0.627857143,0.002067857,0.246
599,599-8,8,0,0,0,1,0,0,0,1,1,1,0,76,18,19,9,1,7,58,35,13,64.98857143,0.627857143,0.002067857,0.225666667
600,600-8,8,1,0,1,0,0,1,0,3,1,3,0,165,67,80,34,1,9,108,67,31,64.98857143,0.627857143,0.002067857,0.1725
601,601-8,8,0,0,0,0,0,0,0,0,0,0,0,530,108,128,313,5,39,153,66,40,64.98857143,0.627857143,0.002067857,0.25
602,602-8,8,0,1,0,0,1,1,0,3,1,2,1,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0
603,603-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0
607,607-8,8,0,0,0,0,0,0,0,0,0,0,0,257,100,117,70,8,32,130,60,28,64.98857143,0.627857143,0.002067857,0.094666667
608,608-8,8,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,5,5,0,64.98857143,0.627857143,0.002067857,0.129
620,620-8,8,0,0,0,0,0,0,0,0,0,0,0,100,73,80,20,2,13,58,40,17,64.98857143,0.627857143,0.002067857,0.196
622,622-8,8,0,0,0,0,0,0,0,0,0,0,0,208,45,56,59,3,39,96,53,16,64.98857143,0.627857143,0.002067857,0.1235
629,629-8,8,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,2,6,1,1,64.98857143,0.627857143,0.002067857,0.04125
630,630-8,8,0,0,0,0,2,1,0,3,1,2,1,34,4,2,5,0,15,16,15,1,64.98857143,0.627857143,0.002067857,0.0285
631,631-8,8,0,0,0,0,0,0,0,0,0,0,0,52,6,1,5,0,6,46,40,6,64.98857143,0.627857143,0.002067857,0.127
633,633-8,8,0,0,0,0,0,0,0,0,0,0,0,179,31,31,48,1,35,95,42,18,64.98857143,0.627857143,0.002067857,0.2
634,634-8,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,4,2,0,64.98857143,0.627857143,0.002067857,0.02
635,635-8,8,0,0,0,0,1,0,0,1,1,1,0,21,11,13,6,0,3,10,5,2,64.98857143,0.627857143,0.002067857,0.0395
644,644-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98857143,0.627857143,0.002067857,0.096
647,647-8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,64.98857143,0.627857143,0.002067857,0.061
655,655-8,8,0,0,0,0,0,0,0,0,0,0,0,75,8,8,15,0,13,47,24,5,64.98857143,0.627857143,0.002067857,0.125
657,657-8,8,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,55.87821429,0.458571429,0,0.274
658,658-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.87821429,0.458571429,0,0.274
660,660-8,8,0,0,1,0,0,0,0,1,1,1,0,150,47,48,30,0,29,90,44,14,55.87821429,0.458571429,0,0.258
662,662-8,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0,55.87821429,0.458571429,0,0.235
664,664-8,8,0,0,0,0,0,0,0,0,0,0,0,102,23,20,30,1,9,65,48,38,55.87821429,0.458571429,0,0.225666667
671,671-8,8,0,0,0,0,0,0,0,0,0,0,0,154,43,49,18,1,28,101,50,29,55.87821429,0.458571429,0,0.172
678,678-8,8,0,0,0,0,0,0,0,0,0,0,0,97,47,43,33,1,7,60,37,29,55.87821429,0.458571429,0,0.2235
679,679-8,8,0,0,0,0,0,0,0,0,0,0,0,49,16,21,8,0,7,29,23,2,55.87821429,0.458571429,0,0.036
680,680-8,8,0,0,0,0,0,0,0,0,0,0,0,13,1,2,2,0,1,9,8,0,55.87821429,0.458571429,0,0.346
683,683-8,8,0,0,0,0,1,0,0,1,1,1,0,78,27,30,25,2,17,31,13,5,55.87821429,0.458571429,0,0.143
684,684-8,8,0,0,0,0,0,0,0,0,0,0,0,163,27,34,36,1,19,100,65,13,55.87821429,0.458571429,0,0.030333333
685,685-8,8,0,0,0,0,0,0,0,0,0,0,0,98,21,21,25,0,12,61,45,14,55.87821429,0.458571429,0,0.25275
686,686-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.87821429,0.458571429,0,0.042
690,690-8,8,0,0,0,0,0,0,0,0,0,0,0,265,70,83,42,1,71,138,58,21,55.87821429,0.458571429,0,0.052
693,693-8,8,0,0,0,0,0,0,0,0,0,0,0,192,55,75,32,2,35,103,53,12,55.87821429,0.458571429,0,0.08575
695,695-8,8,0,0,0,0,0,0,1,1,1,0,1,4,3,3,0,0,3,1,0,0,55.87821429,0.458571429,0,0.051
700,700-8,8,0,0,0,0,0,0,0,0,0,0,0,13,2,2,2,0,3,8,6,0,55.87821429,0.458571429,0,0.051
702,702-8,8,0,0,0,0,2,0,0,2,1,2,0,27,7,5,3,0,9,17,7,3,55.87821429,0.458571429,0,0.1295
704,704-8,8,0,0,0,0,0,0,0,0,0,0,0,51,20,21,9,0,7,34,25,9,55.87821429,0.458571429,0,0.14425
708,708-8,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,8,6,0,55.87821429,0.458571429,0,0.023
709,709-8,8,0,0,0,0,0,0,0,0,0,0,0,76,14,9,24,1,9,47,30,8,55.87821429,0.458571429,0,0.106
711,711-8,8,0,0,0,0,0,0,0,0,0,0,0,107,19,20,19,0,14,73,36,13,55.87821429,0.458571429,0,0.146
722,722-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.51857143,0.563928571,0.001678571,0.274
724,724-8,8,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,43.51857143,0.563928571,0.001678571,0.274
725,725-8,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,4,4,0,43.51857143,0.563928571,0.001678571,0.1275
727,727-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.51857143,0.563928571,0.001678571,0.009
735,735-8,8,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,43.51857143,0.563928571,0.001678571,0.0175
736,736-8,8,0,0,1,0,0,0,0,1,1,1,0,44,13,12,7,0,14,24,11,6,43.51857143,0.563928571,0.001678571,0.155
739,739-8,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,1,0,43.51857143,0.563928571,0.001678571,0.103
741,741-8,8,0,0,0,0,0,0,0,0,0,0,0,11,12,13,4,0,3,3,1,1,43.51857143,0.563928571,0.001678571,0.3045
750,750-8,8,0,0,0,0,0,0,0,0,0,0,0,146,53,66,39,3,23,68,53,13,43.51857143,0.563928571,0.001678571,0.071666667
751,751-8,8,0,0,0,0,0,0,0,0,0,0,0,143,27,28,32,1,16,93,67,11,43.51857143,0.563928571,0.001678571,0.1925
753,753-8,8,0,0,0,0,0,0,0,0,0,0,0,71,26,29,14,1,18,35,24,5,43.51857143,0.563928571,0.001678571,0.109
765,765-8,8,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,2,1,0,43.51857143,0.563928571,0.001678571,0.102
774,774-8,8,0,0,0,0,0,0,0,0,0,0,0,31,4,5,4,0,15,11,2,0,43.51857143,0.563928571,0.001678571,0.0865
26,26-9,9,0,0,0,0,0,0,0,0,0,0,0,108,17,18,22,0,25,60,37,9,37.4075,0.541428571,0.00025,0.0435
27,27-9,9,0,0,0,0,0,0,0,0,0,0,0,96,50,45,20,3,23,55,22,17,37.4075,0.541428571,0.00025,0.171666667
33,33-9,9,0,0,0,0,1,0,0,1,1,0,1,136,63,68,34,1,36,60,27,10,37.4075,0.541428571,0.00025,0.180333333
34,34-9,9,0,0,2,0,0,0,0,2,1,0,2,176,39,45,35,0,38,97,65,16,37.4075,0.541428571,0.00025,0.02575
42,42-9,9,0,0,0,0,0,0,0,0,0,0,0,56,11,9,9,0,9,40,36,11,37.4075,0.541428571,0.00025,0.04225
43,43-9,9,0,0,0,0,0,0,0,0,0,0,0,123,37,45,32,5,18,60,28,6,37.4075,0.541428571,0.00025,0.1535
45,45-9,9,0,0,1,0,1,0,0,2,1,2,0,53,18,16,19,0,8,28,16,10,37.4075,0.541428571,0.00025,0.051
56,56-9,9,0,0,0,0,0,0,0,0,0,0,0,33,10,11,5,0,11,16,9,1,37.4075,0.541428571,0.00025,0.029
57,57-9,9,0,0,0,0,0,0,0,0,0,0,0,49,21,23,20,0,3,24,12,7,37.4075,0.541428571,0.00025,0.158333333
58,58-9,9,0,0,0,0,0,1,0,1,1,1,0,20,0,0,3,0,8,9,7,0,37.4075,0.541428571,0.00025,0.023
66,66-9,9,0,0,0,0,1,0,0,1,1,1,0,20,7,6,6,0,7,8,6,2,37.4075,0.541428571,0.00025,0.085
67,67-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.274
68,68-9,9,0,0,0,0,0,1,0,1,1,1,0,12,0,0,3,0,6,3,3,0,41.045,0.570714286,0.003603571,0.274
69,69-9,9,0,0,0,0,2,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.1415
70,70-9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,41.045,0.570714286,0.003603571,0.1275
80,80-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0
82,82-9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.026
83,83-9,9,0,0,0,1,0,0,0,1,1,1,0,14,4,4,2,0,1,11,5,2,41.045,0.570714286,0.003603571,0.156
85,85-9,9,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,2,4,1,0,41.045,0.570714286,0.003603571,0.383666667
91,91-9,9,0,0,0,0,0,0,0,0,0,0,0,167,61,76,35,2,21,94,59,20,41.045,0.570714286,0.003603571,0.028
92,92-9,9,0,0,0,0,0,1,0,1,1,1,0,105,19,22,18,0,31,53,37,9,41.045,0.570714286,0.003603571,0.0435
93,93-9,9,0,1,0,0,2,1,0,4,1,3,1,72,28,28,17,0,13,42,19,18,41.045,0.570714286,0.003603571,0.192
94,94-9,9,0,0,0,0,1,1,0,2,1,2,0,288,63,147,51,1,32,120,67,23,41.045,0.570714286,0.003603571,0.04375
95,95-9,9,0,0,0,0,1,0,0,1,1,1,0,326,92,99,71,9,31,208,95,44,41.045,0.570714286,0.003603571,0.145333333
96,96-9,9,0,0,2,0,1,0,0,3,1,2,1,508,41,62,368,0,39,80,38,23,41.045,0.570714286,0.003603571,0.1355
97,97-9,9,0,0,0,0,0,0,0,0,0,0,0,320,111,126,69,3,35,198,128,33,41.045,0.570714286,0.003603571,0.080666667
106,106-9,9,0,0,1,0,0,0,0,1,1,1,0,42,14,19,10,0,4,23,11,2,41.045,0.570714286,0.003603571,0.155
107,107-9,9,1,0,0,1,0,3,0,5,1,5,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.331
109,109-9,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,2,1,0,41.045,0.570714286,0.003603571,0.102
111,111-9,9,0,0,1,0,3,0,0,4,1,4,0,33,23,25,10,1,5,15,11,1,41.045,0.570714286,0.003603571,0.051
112,112-9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,41.045,0.570714286,0.003603571,0.02
113,113-9,9,0,1,0,0,0,0,0,1,1,1,0,44,12,12,10,0,15,19,9,0,41.045,0.570714286,0.003603571,0.039666667
121,121-9,9,0,0,0,0,1,1,0,2,1,2,0,48,15,14,6,0,15,28,19,9,41.045,0.570714286,0.003603571,0.117333333
122,122-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.045,0.570714286,0.003603571,0.034
123,123-9,9,0,0,0,0,1,0,0,1,1,1,0,76,17,18,21,1,25,28,15,9,41.045,0.570714286,0.003603571,0.130666667
124,124-9,9,0,0,0,1,2,0,0,3,1,3,0,18,4,5,4,0,7,6,5,0,41.045,0.570714286,0.003603571,0.023
127,127-9,9,0,0,0,0,1,0,0,1,1,0,1,26,5,6,6,0,6,13,9,0,41.045,0.570714286,0.003603571,0.041
137,137-9,9,0,1,0,0,0,0,0,1,1,1,0,93,30,32,23,0,4,64,33,10,54.68785714,0.531071429,0.001135714,0.17825
138,138-9,9,0,1,0,0,0,0,0,1,1,1,0,102,26,28,34,0,15,51,31,26,54.68785714,0.531071429,0.001135714,0.245
139,139-9,9,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0.009
140,140-9,9,0,2,1,0,1,0,0,4,1,3,1,142,47,60,35,3,13,78,43,35,54.68785714,0.531071429,0.001135714,0.225666667
142,142-9,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,4,2,54.68785714,0.531071429,0.001135714,0.069
143,143-9,9,0,0,0,0,1,0,0,1,1,1,0,228,57,68,57,2,24,134,45,26,54.68785714,0.531071429,0.001135714,0.16025
144,144-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0.0175
146,146-9,9,0,0,0,0,1,0,0,1,1,0,1,48,15,14,9,0,18,22,8,7,54.68785714,0.531071429,0.001135714,0.155
156,156-9,9,0,0,0,0,0,0,0,0,0,0,0,48,10,17,9,0,13,19,11,4,54.68785714,0.531071429,0.001135714,0.187
158,158-9,9,0,0,2,0,1,2,0,5,1,2,3,175,31,47,35,0,38,86,34,14,54.68785714,0.531071429,0.001135714,0.103333333
159,159-9,9,0,1,1,0,1,2,0,5,1,2,3,177,75,94,40,4,31,83,43,28,54.68785714,0.531071429,0.001135714,0.2175
160,160-9,9,0,1,0,0,1,0,0,2,1,2,0,125,49,53,27,1,23,70,43,9,54.68785714,0.531071429,0.001135714,0.02975
161,161-9,9,0,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0.1655
162,162-9,9,0,0,0,0,0,0,0,0,0,0,0,372,93,109,62,3,54,237,152,43,54.68785714,0.531071429,0.001135714,0.035
163,163-9,9,0,0,0,0,0,0,0,0,0,0,0,297,55,78,63,3,37,171,52,17,54.68785714,0.531071429,0.001135714,0.17625
164,164-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68785714,0.531071429,0.001135714,0.0465
165,165-9,9,0,0,0,0,1,0,0,1,1,0,1,65,6,9,20,2,19,21,18,1,54.68785714,0.531071429,0.001135714,0.042
167,167-9,9,0,0,0,0,0,0,0,0,0,0,0,11,3,3,1,0,3,7,5,1,54.68785714,0.531071429,0.001135714,0.042
174,174-9,9,0,0,0,0,0,0,0,0,0,0,0,175,54,66,44,0,15,104,41,18,54.68785714,0.531071429,0.001135714,0.180333333
